Id,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,modularity_class,betweenesscentrality,isfraud
11910,0,1,1,0,361845,361845,2,0.666667,22,0,1
99260,0,1,1,0,361845,361845,2,0.666667,22,0,1
12887,0,1,1,0,361845,361845,2,0.666667,22,0,1
81705,0,1,1,0,361845,361845,2,0.666667,22,0,1
40037,0,1,1,0,361845,361845,2,0.666667,22,0,1
52430,0,1,1,0,361845,361845,2,0.666667,22,0,1
26886,0,1,1,0,361845,361845,2,0.666667,22,0,1
30057,0,1,1,0,361846,361846,2,0.666667,22,0,1
97808,0,1,1,0,361846,361846,2,0.666667,22,0,1
57246,0,2,2,0,554813,554813,2,0.75,22,0,1
63442,0,1,1,0,361846,361846,2,0.666667,22,0,1
28552,0,1,1,0,361846,361846,2,0.666667,22,0,1
90899,0,1,1,0,361846,361846,2,0.666667,22,0,1
77466,0,1,1,0,361846,361846,2,0.666667,22,0,1
97143,0,1,1,0,2011892,2011892,1,1,44,0,1
42594,3,0,3,6035677,0,6035677,0,0,44,0,0
99212,0,1,1,0,2011892,2011892,1,1,44,0,1
14095,0,1,1,0,2011893,2011893,1,1,44,0,1
8956,0,1,1,0,316128,316128,1,1,350,0,1
51149,22,0,22,6954831,0,6954831,0,0,350,0,0
23219,0,1,1,0,316128,316128,1,1,350,0,1
16917,0,1,1,0,316128,316128,1,1,350,0,1
42439,0,1,1,0,316128,316128,1,1,350,0,1
2896,0,1,1,0,316128,316128,1,1,350,0,1
68239,0,1,1,0,316128,316128,1,1,350,0,1
3529,0,1,1,0,316128,316128,1,1,350,0,1
65351,0,1,1,0,316129,316129,1,1,350,0,1
246,0,1,1,0,316129,316129,1,1,350,0,1
8822,0,1,1,0,316129,316129,1,1,350,0,1
41031,0,1,1,0,316129,316129,1,1,350,0,1
6120,0,1,1,0,316129,316129,1,1,350,0,1
22046,0,2,2,0,2061317,2061317,1,1,350,0,1
46198,0,1,1,0,316129,316129,1,1,350,0,1
19397,0,1,1,0,316129,316129,1,1,350,0,1
1650,0,1,1,0,316129,316129,1,1,350,0,1
12013,0,1,1,0,316129,316129,1,1,350,0,1
4530,0,1,1,0,316129,316129,1,1,350,0,1
46889,0,1,1,0,316129,316129,1,1,350,0,1
26364,0,1,1,0,316129,316129,1,1,350,0,1
48021,0,1,1,0,316129,316129,1,1,350,0,1
40267,0,1,1,0,316129,316129,1,1,350,0,1
15746,0,1,1,0,274712,274712,1,1,35,0,1
83790,29,0,29,11860970,0,11860970,0,0,35,0,0
15100,0,1,1,0,274712,274712,1,1,35,0,1
58428,0,1,1,0,274712,274712,1,1,35,0,1
61733,0,1,1,0,274712,274712,1,1,35,0,1
85462,0,1,1,0,274713,274713,1,1,35,0,1
6281,0,1,1,0,274713,274713,1,1,35,0,1
26416,0,1,1,0,274713,274713,1,1,35,0,1
49391,0,1,1,0,274713,274713,1,1,35,0,1
63679,0,1,1,0,274713,274713,1,1,35,0,1
56410,0,1,1,0,274713,274713,1,1,35,0,1
9277,0,1,1,0,274713,274713,1,1,35,0,1
29754,0,1,1,0,274713,274713,1,1,35,0,1
26579,0,1,1,0,274713,274713,1,1,35,0,1
26448,0,1,1,0,274713,274713,1,1,35,0,1
8654,0,1,1,0,274713,274713,1,1,35,0,1
52096,0,1,1,0,274713,274713,1,1,35,0,1
99754,0,1,1,0,274713,274713,1,1,35,0,1
14613,0,1,1,0,274713,274713,1,1,35,0,1
24405,0,1,1,0,274713,274713,1,1,35,0,1
20261,0,1,1,0,274713,274713,1,1,35,0,1
15988,0,1,1,0,274713,274713,1,1,35,0,1
59891,0,1,1,0,274713,274713,1,1,35,0,1
78832,0,1,1,0,274713,274713,1,1,35,0,1
9614,0,1,1,0,274713,274713,1,1,35,0,1
88290,0,1,1,0,274713,274713,1,1,35,0,1
77370,0,1,1,0,274713,274713,1,1,35,0,1
58669,0,1,1,0,274713,274713,1,1,35,0,1
728,0,1,1,0,274713,274713,1,1,35,0,1
64353,0,1,1,0,1310436,1310436,1,1,45,0,1
74713,6,0,6,7862620,0,7862620,0,0,45,0,0
17894,0,1,1,0,1310436,1310436,1,1,45,0,1
40237,0,1,1,0,1310437,1310437,1,1,45,0,1
58854,0,1,1,0,1310437,1310437,1,1,45,0,1
56874,0,1,1,0,1310437,1310437,1,1,45,0,1
52734,0,1,1,0,1310437,1310437,1,1,45,0,1
32713,0,1,1,0,445248,445248,2,0.666667,46,0,1
77508,17,1,18,7569224,3204700,10773924,1,1,46,0.000002,0
71486,0,1,1,0,445248,445248,2,0.666667,46,0,1
20358,0,1,1,0,445248,445248,2,0.666667,46,0,1
77549,0,1,1,0,445248,445248,2,0.666667,46,0,1
92740,0,1,1,0,445248,445248,2,0.666667,46,0,1
37414,0,1,1,0,445248,445248,2,0.666667,46,0,1
48631,0,1,1,0,445248,445248,2,0.666667,46,0,1
58492,0,1,1,0,445248,445248,2,0.666667,46,0,1
71160,0,1,1,0,445248,445248,2,0.666667,46,0,1
57896,0,1,1,0,445249,445249,2,0.666667,46,0,1
22313,0,1,1,0,445249,445249,2,0.666667,46,0,1
80105,0,1,1,0,445249,445249,2,0.666667,46,0,1
76977,0,1,1,0,445249,445249,2,0.666667,46,0,1
90128,0,1,1,0,445249,445249,2,0.666667,46,0,1
41512,0,1,1,0,445249,445249,2,0.666667,46,0,1
69445,0,1,1,0,445249,445249,2,0.666667,46,0,1
99359,0,1,1,0,445249,445249,2,0.666667,46,0,1
89799,0,1,1,0,281506,281506,1,1,19,0,1
95498,29,0,29,11293258,0,11293258,0,0,19,0,0
8439,0,1,1,0,281506,281506,1,1,19,0,1
60722,0,1,1,0,281506,281506,1,1,19,0,1
59359,0,1,1,0,281506,281506,1,1,19,0,1
56249,0,1,1,0,281506,281506,1,1,19,0,1
60661,0,1,1,0,281506,281506,1,1,19,0,1
6752,0,1,1,0,281506,281506,1,1,19,0,1
73912,0,1,1,0,281506,281506,1,1,19,0,1
65179,0,1,1,0,281506,281506,1,1,19,0,1
14146,0,1,1,0,281506,281506,1,1,19,0,1
14092,0,1,1,0,281506,281506,1,1,19,0,1
862,0,1,1,0,281506,281506,1,1,19,0,1
28267,0,1,1,0,281506,281506,1,1,19,0,1
51514,0,1,1,0,281506,281506,1,1,19,0,1
14126,0,1,1,0,281506,281506,1,1,19,0,1
53999,0,1,1,0,281506,281506,1,1,19,0,1
95231,0,1,1,0,281506,281506,1,1,19,0,1
25156,0,1,1,0,281506,281506,1,1,19,0,1
95979,0,1,1,0,281507,281507,1,1,19,0,1
71687,0,1,1,0,281507,281507,1,1,19,0,1
66923,0,1,1,0,281507,281507,1,1,19,0,1
5780,0,1,1,0,281507,281507,1,1,19,0,1
84359,0,1,1,0,281507,281507,1,1,19,0,1
82135,0,1,1,0,281507,281507,1,1,19,0,1
15214,1,1,2,4290973,281507,4572480,1,1,19,0,1
4986,0,1,1,0,281507,281507,1,1,19,0,1
89938,0,1,1,0,281507,281507,1,1,19,0,1
8764,0,1,1,0,2124536,2124536,1,1,47,0,0
60280,1,0,1,2124536,0,2124536,0,0,47,0,0
76487,0,1,1,0,3973331,3973331,1,1,48,0,0
57212,1,0,1,3973331,0,3973331,0,0,48,0,0
37401,0,1,1,0,4689663,4689663,1,1,49,0,0
37131,1,0,1,4689663,0,4689663,0,0,49,0,0
5490,0,1,1,0,6080470,6080470,1,1,131,0,0
51446,2,0,2,10348551,0,10348551,0,0,131,0,0
4859,0,1,1,0,277215,277215,1,1,50,0,0
19283,1,0,1,277215,0,277215,0,0,50,0,0
13983,0,1,1,0,4793288,4793288,1,1,51,0,0
54664,1,0,1,4793288,0,4793288,0,0,51,0,0
41370,1,1,2,5178964,6531605,11710569,1,1,77,0.000001,0
78452,1,0,1,6531605,0,6531605,0,0,77,0,0
44836,0,1,1,0,1893610,1893610,1,1,52,0,0
49597,1,0,1,1893610,0,1893610,0,0,52,0,0
19236,0,1,1,0,1457754,1457754,1,1,53,0,0
29620,1,0,1,1457754,0,1457754,0,0,53,0,0
11620,1,2,3,3606548,9615500,13222048,3,0.432692,54,0.000006,0
41819,1,1,2,6086012,4007857,10093869,2,0.516129,54,0.000004,0
16286,0,1,1,0,2501756,2501756,1,1,2,0,0
27507,0,1,1,0,1262145,1262145,4,0.4,77,0,0
80925,1,1,2,1262145,4775669,6037814,3,0.5,77,0,0
23347,0,1,1,0,980693,980693,1,1,55,0,0
54049,1,0,1,980693,0,980693,0,0,55,0,0
29492,2,1,3,9027093,1335905,10362998,1,1,242,0,0
43138,1,0,1,1335905,0,1335905,0,0,242,0,0
39266,1,1,2,6445058,2405323,8850381,1,1,56,0,0
82238,1,0,1,2405323,0,2405323,0,0,56,0,0
94234,0,1,1,0,1735501,1735501,1,1,57,0,0
25797,1,0,1,1735501,0,1735501,0,0,57,0,0
61010,0,1,1,0,4708816,4708816,1,1,58,0,0
28003,1,0,1,4708816,0,4708816,0,0,58,0,0
95582,0,1,1,0,5458852,5458852,1,1,59,0,0
96373,1,0,1,5458852,0,5458852,0,0,59,0,0
97892,0,1,1,0,6194378,6194378,1,1,60,0,0
34278,1,0,1,6194378,0,6194378,0,0,60,0,0
12652,0,1,1,0,5644467,5644467,2,0.666667,54,0,0
94211,1,1,2,5644467,2609475,8253942,1,1,54,0,0
51792,0,1,1,0,567299,567299,1,1,61,0,0
52614,1,0,1,567299,0,567299,0,0,61,0,0
29947,0,1,1,0,1153116,1153116,1,1,62,0,0
29996,1,0,1,1153116,0,1153116,0,0,62,0,0
18803,0,1,1,0,6375559,6375559,1,1,63,0,0
7426,1,0,1,6375559,0,6375559,0,0,63,0,0
31287,0,1,1,0,266502,266502,1,1,64,0,0
85814,1,0,1,266502,0,266502,0,0,64,0,0
16409,0,1,1,0,4478012,4478012,1,1,65,0,0
32349,1,0,1,4478012,0,4478012,0,0,65,0,0
33979,0,1,1,0,1030238,1030238,1,1,66,0,0
40273,1,0,1,1030238,0,1030238,0,0,66,0,0
93407,0,1,1,0,3478319,3478319,1,1,67,0,0
56028,1,0,1,3478319,0,3478319,0,0,67,0,0
70010,0,2,2,0,11692884,11692884,1,1,114,0,0
37329,1,0,1,4813926,0,4813926,0,0,114,0,0
66916,0,1,1,0,3424435,3424435,1,1,68,0,0
54497,1,0,1,3424435,0,3424435,0,0,68,0,0
62348,0,3,3,0,18340853,18340853,2,0.534884,133,0,0
17345,1,0,1,6421415,0,6421415,0,0,133,0,0
93710,0,2,2,0,7452576,7452576,3,0.555556,172,0,0
45806,1,1,2,3012335,1796475,4808810,2,0.666667,172,0,0
35086,0,1,1,0,4266693,4266693,6,0.301887,131,0,0
36839,1,2,3,4266693,5885292,10151985,5,0.425676,131,0.000008,0
45526,0,1,1,0,395032,395032,1,1,69,0,0
18743,1,0,1,395032,0,395032,0,0,69,0,0
99751,0,1,1,0,6139986,6139986,1,1,125,0,0
17283,2,0,2,6233813,0,6233813,0,0,125,0,0
5499,0,1,1,0,3152907,3152907,1,1,70,0,0
88631,1,0,1,3152907,0,3152907,0,0,70,0,0
86622,0,1,1,0,5748999,5748999,1,1,71,0,0
61158,1,0,1,5748999,0,5748999,0,0,71,0,0
94485,0,1,1,0,6403504,6403504,1,1,72,0,0
13021,1,0,1,6403504,0,6403504,0,0,72,0,0
63307,0,2,2,0,8431542,8431542,2,0.75,73,0,0
35542,1,0,1,6360313,0,6360313,0,0,73,0,0
95376,0,1,1,0,5072865,5072865,1,1,74,0,0
59438,1,0,1,5072865,0,5072865,0,0,74,0,0
86807,0,2,2,0,8979688,8979688,2,0.75,242,0,0
13105,1,0,1,4582171,0,4582171,0,0,242,0,0
88920,0,1,1,0,2059672,2059672,1,1,75,0,0
71196,1,0,1,2059672,0,2059672,0,0,75,0,0
334,0,1,1,0,4628330,4628330,1,1,76,0,0
28048,1,0,1,4628330,0,4628330,0,0,76,0,0
17447,0,2,2,0,5926277,5926277,4,0.489362,77,0,0
12872,1,0,1,1797725,0,1797725,0,0,77,0,0
98282,0,1,1,0,1218243,1218243,1,1,78,0,0
7583,1,0,1,1218243,0,1218243,0,0,78,0,0
31654,0,1,1,0,3368585,3368585,1,1,79,0,0
50710,2,0,2,6542869,0,6542869,0,0,79,0,0
11850,0,1,1,0,4040477,4040477,20,0.102326,30,0,0
93901,0,1,1,0,2387903,2387903,1,1,144,0,0
10853,2,0,2,2650363,0,2650363,0,0,144,0,0
32093,0,1,1,0,2529811,2529811,1,1,80,0,0
32298,1,0,1,2529811,0,2529811,0,0,80,0,0
58094,0,1,1,0,737413,737413,1,1,81,0,0
16511,1,0,1,737413,0,737413,0,0,81,0,0
7480,1,1,2,2892068,4973740,7865808,1,1,131,0.000001,0
80408,1,0,1,4973740,0,4973740,0,0,131,0,0
9700,0,1,1,0,4234770,4234770,1,1,82,0,0
51915,1,0,1,4234770,0,4234770,0,0,82,0,0
1841,0,2,2,0,2205120,2205120,1,1,161,0,0
83673,2,0,2,2151051,0,2151051,0,0,95,0,0
9841,0,1,1,0,5185606,5185606,1,1,147,0,0
832,2,0,2,6888009,0,6888009,0,0,147,0,0
41634,0,2,2,0,4116288,4116288,1,1,131,0,0
98596,1,0,1,2262363,0,2262363,0,0,131,0,0
2476,0,2,2,0,6767305,6767305,1,1,83,0,0
92988,1,0,1,4942500,0,4942500,0,0,83,0,0
6380,0,1,1,0,630852,630852,3,0.350877,161,0,0
80401,1,1,2,630852,5255938,5886790,2,0.513514,161,0.000002,0
45330,0,1,1,0,5622169,5622169,1,1,84,0,0
42228,1,0,1,5622169,0,5622169,0,0,84,0,0
47807,0,1,1,0,3597983,3597983,1,1,85,0,0
45676,1,0,1,3597983,0,3597983,0,0,85,0,0
52358,0,2,2,0,4339364,4339364,1,1,86,0,0
10910,1,0,1,270079,0,270079,0,0,86,0,0
45465,0,1,1,0,5102151,5102151,1,1,87,0,0
7187,1,0,1,5102151,0,5102151,0,0,87,0,0
12533,0,1,1,0,716889,716889,1,1,88,0,0
90499,1,0,1,716889,0,716889,0,0,88,0,0
83100,0,1,1,0,5940457,5940457,1,1,89,0,0
3425,1,0,1,5940457,0,5940457,0,0,89,0,0
62379,0,1,1,0,3083877,3083877,1,1,90,0,0
26827,1,0,1,3083877,0,3083877,0,0,90,0,0
23867,0,1,1,0,1013817,1013817,1,1,91,0,0
33114,1,0,1,1013817,0,1013817,0,0,91,0,0
1683,0,2,2,0,10075395,10075395,4,0.312925,54,0,0
96773,2,0,2,9836290,0,9836290,0,0,54,0,0
99938,0,1,1,0,68412,68412,1,1,92,0,0
85146,1,0,1,68412,0,68412,0,0,92,0,0
60976,0,1,1,0,5902402,5902402,1,1,93,0,0
5502,1,0,1,5902402,0,5902402,0,0,93,0,0
96739,0,1,1,0,6708425,6708425,1,1,94,0,0
93138,1,0,1,6708425,0,6708425,0,0,94,0,0
41277,0,1,1,0,2814402,2814402,1,1,125,0,0
18561,1,1,2,6875557,144129,7019686,1,1,95,0,0
99227,1,0,1,144129,0,144129,0,0,95,0,0
74876,0,1,1,0,2086414,2086414,1,1,96,0,0
82022,1,0,1,2086414,0,2086414,0,0,96,0,0
11942,0,1,1,0,4085522,4085522,1,1,97,0,0
44430,1,0,1,4085522,0,4085522,0,0,97,0,0
22427,1,1,2,1145624,4687751,5833375,1,1,131,0.000001,0
58899,1,0,1,4687751,0,4687751,0,0,131,0,0
66575,0,1,1,0,205063,205063,1,1,98,0,0
48350,1,0,1,205063,0,205063,0,0,98,0,0
48345,0,1,1,0,6423218,6423218,1,1,99,0,0
52387,2,0,2,8641448,0,8641448,0,0,99,0,0
68313,0,1,1,0,6820416,6820416,1,1,100,0,0
41261,1,0,1,6820416,0,6820416,0,0,100,0,0
71399,0,1,1,0,2854607,2854607,1,1,101,0,0
97607,1,0,1,2854607,0,2854607,0,0,101,0,0
29367,0,1,1,0,6525482,6525482,1,1,102,0,0
65274,1,0,1,6525482,0,6525482,0,0,102,0,0
86475,0,1,1,0,4987131,4987131,1,1,103,0,0
57603,1,0,1,4987131,0,4987131,0,0,103,0,0
67051,0,1,1,0,6696099,6696099,1,1,104,0,0
427,1,0,1,6696099,0,6696099,0,0,104,0,0
4944,0,1,1,0,2326034,2326034,1,1,105,0,0
15821,1,0,1,2326034,0,2326034,0,0,105,0,0
86515,0,1,1,0,3994096,3994096,1,1,106,0,0
54356,1,0,1,3994096,0,3994096,0,0,106,0,0
94865,0,1,1,0,2717636,2717636,1,1,107,0,0
71432,1,0,1,2717636,0,2717636,0,0,107,0,0
21769,0,1,1,0,1192521,1192521,1,1,108,0,0
2665,1,0,1,1192521,0,1192521,0,0,108,0,0
37691,0,1,1,0,1850652,1850652,1,1,109,0,0
91694,1,0,1,1850652,0,1850652,0,0,109,0,0
15889,0,1,1,0,3574931,3574931,1,1,110,0,0
77721,1,0,1,3574931,0,3574931,0,0,110,0,0
20300,1,1,2,2808503,3617276,6425779,1,1,125,0,0
67339,1,0,1,3617276,0,3617276,0,0,125,0,0
6619,0,1,1,0,1331102,1331102,1,1,111,0,0
22080,1,0,1,1331102,0,1331102,0,0,111,0,0
16037,1,1,2,6063558,2686780,8750338,1,1,175,0,0
21259,1,0,1,2686780,0,2686780,0,0,175,0,0
63509,0,1,1,0,2002309,2002309,1,1,112,0,0
26706,1,0,1,2002309,0,2002309,0,0,112,0,0
78648,0,1,1,0,4421742,4421742,1,1,113,0,0
26058,1,0,1,4421742,0,4421742,0,0,113,0,0
38478,0,1,1,0,2399232,2399232,1,1,114,0,0
38565,2,0,2,9278190,0,9278190,0,0,114,0,0
78997,0,1,1,0,4607528,4607528,1,1,115,0,0
4416,1,0,1,4607528,0,4607528,0,0,115,0,0
22294,0,1,1,0,4452946,4452946,1,1,116,0,0
24762,1,0,1,4452946,0,4452946,0,0,116,0,0
43819,0,1,1,0,5178847,5178847,1,1,117,0,0
80863,1,0,1,5178847,0,5178847,0,0,117,0,0
34757,0,1,1,0,4710952,4710952,2,0.666667,172,0,0
15632,3,1,4,11479800,1244016,12723816,1,1,172,0.000001,0
35516,0,1,1,0,4371863,4371863,1,1,118,0,0
18230,2,0,2,5640084,0,5640084,0,0,118,0,0
63240,1,1,2,959936,4757853,5717789,1,1,54,0,0
77225,1,0,1,4757853,0,4757853,0,0,54,0,0
57731,0,1,1,0,5955243,5955243,1,1,119,0,0
1811,1,0,1,5955243,0,5955243,0,0,119,0,0
21507,0,1,1,0,6434292,6434292,1,1,120,0,0
13013,1,0,1,6434292,0,6434292,0,0,120,0,0
80394,0,1,1,0,3576233,3576233,1,1,121,0,0
19157,1,0,1,3576233,0,3576233,0,0,121,0,0
31696,0,1,1,0,3261600,3261600,1,1,122,0,0
66443,1,0,1,3261600,0,3261600,0,0,122,0,0
5442,0,1,1,0,4287159,4287159,1,1,123,0,0
92022,1,0,1,4287159,0,4287159,0,0,123,0,0
54513,0,1,1,0,3355181,3355181,1,1,124,0,0
40291,1,0,1,3355181,0,3355181,0,0,124,0,0
45772,0,2,2,0,4171753,4171753,4,0.472222,125,0,0
24950,1,0,1,131219,0,131219,0,0,125,0,0
89256,0,1,1,0,2167974,2167974,1,1,126,0,0
86888,1,0,1,2167974,0,2167974,0,0,126,0,0
33769,0,2,2,0,6043939,6043939,2,0.75,95,0,0
56431,1,0,1,917735,0,917735,0,0,95,0,0
44595,0,1,1,0,4928819,4928819,1,1,127,0,0
51089,1,0,1,4928819,0,4928819,0,0,127,0,0
92103,0,1,1,0,3107620,3107620,1,1,242,0,0
29315,2,0,2,9100875,0,9100875,0,0,242,0,0
84299,0,1,1,0,543216,543216,1,1,128,0,0
14151,1,0,1,543216,0,543216,0,0,128,0,0
18125,1,1,2,1977604,5074243,7051847,1,1,56,0,0
52747,2,0,2,8454671,0,8454671,0,0,56,0,0
47071,0,1,1,0,3768592,3768592,1,1,129,0,0
72753,1,0,1,3768592,0,3768592,0,0,129,0,0
67019,0,1,1,0,2934138,2934138,1,1,56,0,0
21135,2,0,2,3294081,0,3294081,0,0,56,0,0
34941,0,1,1,0,2347046,2347046,1,1,130,0,0
3332,1,0,1,2347046,0,2347046,0,0,130,0,0
27986,1,1,2,2306338,5280855,7587193,1,1,131,0,0
76031,2,0,2,7134780,0,7134780,0,0,131,0,0
99632,1,2,3,2623132,4482003,7105135,2,0.666667,131,0.000002,0
82008,0,2,2,0,9530740,9530740,1,1,242,0,0
92672,1,0,1,3111675,0,3111675,0,0,242,0,0
30509,1,1,2,2608003,5384694,7992697,2,0.513514,161,0.000005,0
86479,0,1,1,0,4880488,4880488,1,1,132,0,0
69414,1,0,1,4880488,0,4880488,0,0,132,0,0
1895,0,2,2,0,5447305,5447305,2,0.75,139,0,0
66200,1,0,1,592123,0,592123,0,0,139,0,0
48135,0,1,1,0,6442557,6442557,2,0.666667,133,0,0
93608,1,1,2,6442557,1224808,7667365,1,1,133,0,0
93228,0,1,1,0,5370378,5370378,1,1,134,0,0
66160,1,0,1,5370378,0,5370378,0,0,134,0,0
48423,0,1,1,0,4616652,4616652,1,1,135,0,0
22491,1,0,1,4616652,0,4616652,0,0,135,0,0
15335,0,1,1,0,631415,631415,1,1,136,0,0
48518,1,0,1,631415,0,631415,0,0,136,0,0
38256,0,1,1,0,4166313,4166313,1,1,147,0,0
18166,2,0,2,4791177,0,4791177,0,0,147,0,0
83611,0,1,1,0,4979620,4979620,1,1,137,0,0
93313,1,0,1,4979620,0,4979620,0,0,137,0,0
71371,0,1,1,0,5279346,5279346,1,1,138,0,0
53821,1,0,1,5279346,0,5279346,0,0,138,0,0
36856,1,1,2,4440241,3090646,7530887,1,1,172,0,0
28476,1,0,1,3090646,0,3090646,0,0,172,0,0
42005,1,1,2,4855182,4714192,9569374,1,1,139,0,0
6034,1,0,1,4714192,0,4714192,0,0,139,0,0
93017,0,1,1,0,3935548,3935548,1,1,140,0,0
27061,1,0,1,3935548,0,3935548,0,0,140,0,0
76155,0,1,1,0,1435180,1435180,1,1,141,0,0
96092,1,0,1,1435180,0,1435180,0,0,141,0,0
54787,0,1,1,0,519708,519708,1,1,172,0,0
35133,2,0,2,1763724,0,1763724,0,0,172,0,0
50094,0,1,1,0,5189387,5189387,1,1,142,0,0
90993,1,0,1,5189387,0,5189387,0,0,142,0,0
32142,0,1,1,0,3316517,3316517,1,1,143,0,0
38108,1,0,1,3316517,0,3316517,0,0,143,0,0
50341,0,1,1,0,3754021,3754021,2,0.666667,144,0,0
82940,1,1,2,3754021,262460,4016481,1,1,144,0,0
4470,0,1,1,0,2596920,2596920,1,1,145,0,0
84461,1,0,1,2596920,0,2596920,0,0,145,0,0
5396,0,1,1,0,316393,316393,2,0.666667,77,0,0
23417,1,1,2,316393,3840604,4156997,1,1,77,0,0
95201,0,1,1,0,5104924,5104924,1,1,146,0,0
4542,1,0,1,5104924,0,5104924,0,0,146,0,0
11699,0,2,2,0,4690154,4690154,2,0.75,147,0,0
93579,1,1,2,2987751,624864,3612615,1,1,147,0,0
72763,0,1,1,0,5913611,5913611,1,1,148,0,0
23600,1,0,1,5913611,0,5913611,0,0,148,0,0
20909,0,1,1,0,5760785,5760785,1,1,149,0,0
39331,1,0,1,5760785,0,5760785,0,0,149,0,0
29594,0,1,1,0,5549084,5549084,1,1,150,0,0
62188,2,0,2,10767016,0,10767016,0,0,150,0,0
58105,0,1,1,0,4569024,4569024,1,1,151,0,0
16569,1,0,1,4569024,0,4569024,0,0,151,0,0
66704,0,1,1,0,2826744,2826744,1,1,152,0,0
95558,1,0,1,2826744,0,2826744,0,0,152,0,0
1897,0,1,1,0,1642372,1642372,1,1,153,0,0
24338,1,0,1,1642372,0,1642372,0,0,153,0,0
55923,1,1,2,3405904,5400135,8806039,1,1,30,0.000001,0
56983,1,0,1,5400135,0,5400135,0,0,30,0,0
36246,0,1,1,0,572349,572349,1,1,154,0,0
84211,1,0,1,572349,0,572349,0,0,154,0,0
86178,0,1,1,0,4056756,4056756,1,1,155,0,0
78562,1,0,1,4056756,0,4056756,0,0,155,0,0
85333,1,0,1,1824805,0,1824805,0,0,83,0,0
72995,0,1,1,0,4129042,4129042,1,1,156,0,0
80260,1,0,1,4129042,0,4129042,0,0,156,0,0
12870,0,1,1,0,535208,535208,1,1,157,0,0
70402,1,0,1,535208,0,535208,0,0,157,0,0
10859,0,1,1,0,5544956,5544956,1,1,158,0,0
48510,1,0,1,5544956,0,5544956,0,0,158,0,0
78139,0,1,1,0,1684039,1684039,1,1,159,0,0
25401,1,0,1,1684039,0,1684039,0,0,159,0,0
33855,1,1,2,3135930,4027140,7163070,1,1,160,0,0
95164,1,0,1,4027140,0,4027140,0,0,160,0,0
6727,0,2,2,0,9180195,9180195,1,1,161,0,0
58630,1,0,1,6455691,0,6455691,0,0,161,0,0
21533,1,1,2,2001168,3621697,5622865,1,1,181,0,0
40003,1,0,1,3621697,0,3621697,0,0,181,0,0
83352,0,1,1,0,1111902,1111902,1,1,162,0,0
25201,1,0,1,1111902,0,1111902,0,0,162,0,0
36106,0,1,1,0,3640278,3640278,1,1,163,0,0
23286,1,0,1,3640278,0,3640278,0,0,163,0,0
62714,0,1,1,0,3633901,3633901,1,1,164,0,0
67579,1,0,1,3633901,0,3633901,0,0,164,0,0
84426,0,1,1,0,2757093,2757093,2,0.666667,95,0,0
60595,2,1,3,7883297,6715748,14599045,1,1,95,0,0
87486,0,1,1,0,860940,860940,1,1,165,0,0
55111,1,0,1,860940,0,860940,0,0,165,0,0
79037,0,2,2,0,11335149,11335149,2,0.6,166,0,0
61076,1,0,1,5433625,0,5433625,0,0,166,0,0
65197,0,1,1,0,2844407,2844407,1,1,167,0,0
5746,1,0,1,2844407,0,2844407,0,0,167,0,0
13594,0,1,1,0,2093588,2093588,1,1,168,0,0
64373,1,0,1,2093588,0,2093588,0,0,168,0,0
65883,0,1,1,0,867977,867977,10,0.181818,489,0,0
24748,1,1,2,867977,3503270,4371247,9,0.2,489,0.000001,0
25929,0,1,1,0,4497752,4497752,1,1,169,0,0
17258,1,0,1,4497752,0,4497752,0,0,169,0,0
48309,0,1,1,0,3058326,3058326,1,1,170,0,0
87296,1,0,1,3058326,0,3058326,0,0,170,0,0
91306,0,1,1,0,5823140,5823140,1,1,171,0,0
77046,1,0,1,5823140,0,5823140,0,0,171,0,0
11525,0,2,2,0,11438012,11438012,2,0.75,172,0,0
75209,1,0,1,6465639,0,6465639,0,0,172,0,0
84215,0,1,1,0,1232548,1232548,1,1,173,0,0
63021,1,0,1,1232548,0,1232548,0,0,173,0,0
76718,0,1,1,0,1736416,1736416,1,1,174,0,0
42277,1,0,1,1736416,0,1736416,0,0,174,0,0
20051,0,1,1,0,3874713,3874713,3,0.5,175,0,0
87338,1,1,2,3874713,6063558,9938271,2,0.666667,175,0,0
69988,0,1,1,0,5959298,5959298,1,1,176,0,0
11091,1,0,1,5959298,0,5959298,0,0,176,0,0
66379,0,1,1,0,4227321,4227321,1,1,177,0,0
60426,1,0,1,4227321,0,4227321,0,0,177,0,0
78243,0,1,1,0,3418208,3418208,1,1,178,0,0
24444,1,0,1,3418208,0,3418208,0,0,178,0,0
29763,0,1,1,0,3405797,3405797,1,1,179,0,0
17266,1,0,1,3405797,0,3405797,0,0,179,0,0
87164,0,1,1,0,447595,447595,1,1,180,0,0
87335,1,0,1,447595,0,447595,0,0,180,0,0
65823,0,1,1,0,3837109,3837109,3,0.5,181,0,0
39370,1,1,2,3837109,2001168,5838277,2,0.666667,181,0,0
4113,0,1,1,0,2269971,2269971,1,1,182,0,0
85486,1,0,1,2269971,0,2269971,0,0,182,0,0
45407,0,1,1,0,6819592,6819592,1,1,183,0,0
94679,1,0,1,6819592,0,6819592,0,0,183,0,0
33189,0,1,1,0,4034093,4034093,2,0.666667,184,0,0
58513,1,1,2,4034093,1115815,5149908,1,1,184,0,0
24009,0,1,1,0,1784913,1784913,1,1,185,0,0
