Id,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,strongcompnum,modularity_class
17928,0,1,1,0,268781,268781,1,1,1,0,48,1246,313
27234,0,1,1,0,268781,268781,1,1,1,0,48,1247,313
89991,0,1,1,0,268781,268781,1,1,1,0,48,1248,313
56885,0,1,1,0,268781,268781,1,1,1,0,48,1249,313
6762,1,1,2,1707322,268781,1976103,1,1,1,0,48,1250,313
18238,0,1,1,0,268782,268782,1,1,1,0,48,1251,313
86712,0,1,1,0,268782,268782,1,1,1,0,48,1252,313
45183,0,1,1,0,268782,268782,1,1,1,0,48,1253,313
76123,0,1,1,0,268782,268782,1,1,1,0,48,1254,313
17617,0,1,1,0,268782,268782,1,1,1,0,48,1255,313
72998,0,1,1,0,268782,268782,1,1,1,0,48,1256,313
52661,0,1,1,0,268782,268782,1,1,1,0,48,1257,313
50574,0,1,1,0,268782,268782,1,1,1,0,48,1258,313
18529,0,1,1,0,268782,268782,1,1,1,0,48,1259,313
2266,0,1,1,0,268782,268782,1,1,1,0,48,1260,313
48134,0,1,1,0,268782,268782,1,1,1,0,48,1261,313
6754,0,1,1,0,268782,268782,1,1,1,0,48,1262,313
11196,0,1,1,0,268782,268782,1,1,1,0,48,1263,313
53924,0,1,1,0,268782,268782,1,1,1,0,48,1264,313
58557,0,1,1,0,268782,268782,1,1,1,0,48,1265,313
54418,0,1,1,0,268782,268782,1,1,1,0,48,1266,313
39837,0,1,1,0,268782,268782,1,1,1,0,48,1267,313
69085,0,1,1,0,268782,268782,1,1,1,0,48,1268,313
13790,0,1,1,0,594522,594522,1,1,1,0,18,1269,34
78030,12,0,12,7134273,0,7134273,0,0,0,0,18,514,34
70749,0,1,1,0,594522,594522,1,1,1,0,18,1270,34
12655,0,1,1,0,594522,594522,1,1,1,0,18,1271,34
71215,0,1,1,0,594523,594523,1,1,1,0,18,1272,34
20874,0,1,1,0,594523,594523,1,1,1,0,18,1273,34
6547,0,1,1,0,594523,594523,1,1,1,0,18,1274,34
71529,0,1,1,0,594523,594523,1,1,1,0,18,1275,34
13685,0,1,1,0,594523,594523,1,1,1,0,18,1276,34
82303,0,1,1,0,594523,594523,1,1,1,0,18,1277,34
97550,0,1,1,0,594523,594523,1,1,1,0,18,1278,34
48013,0,1,1,0,594523,594523,1,1,1,0,18,1279,34
66456,0,1,1,0,363045,363045,2,0.666667,0.75,0,49,1282,404
31163,19,1,20,10812042,2395386,13207428,1,1,1,0.000002,49,1281,404
61774,0,1,1,0,363046,363046,2,0.666667,0.75,0,49,1283,404
34552,0,1,1,0,363046,363046,2,0.666667,0.75,0,49,1284,404
94982,0,1,1,0,363046,363046,2,0.666667,0.75,0,49,1285,404
65081,0,1,1,0,363046,363046,2,0.666667,0.75,0,49,1286,404
5217,0,1,1,0,363046,363046,2,0.666667,0.75,0,49,1287,404
25790,0,1,1,0,363046,363046,2,0.666667,0.75,0,49,1288,404
81191,0,1,1,0,363046,363046,2,0.666667,0.75,0,49,1289,404
57980,0,1,1,0,363046,363046,2,0.666667,0.75,0,49,1290,404
31598,0,1,1,0,363046,363046,2,0.666667,0.75,0,49,1291,404
37806,0,1,1,0,363046,363046,2,0.666667,0.75,0,49,1292,404
73783,0,1,1,0,363046,363046,2,0.666667,0.75,0,49,1293,404
91324,0,1,1,0,363046,363046,2,0.666667,0.75,0,49,1294,404
38932,0,1,1,0,363046,363046,2,0.666667,0.75,0,49,1295,404
52383,0,1,1,0,363046,363046,2,0.666667,0.75,0,49,1296,404
30335,0,1,1,0,363046,363046,2,0.666667,0.75,0,49,1297,404
87057,0,1,1,0,363046,363046,2,0.666667,0.75,0,49,1298,404
59658,0,1,1,0,363046,363046,2,0.666667,0.75,0,49,1299,404
62857,0,1,1,0,376890,376890,4,0.384615,0.483333,0,20,1300,4
94670,16,1,17,6030242,4947130,10977372,3,0.5,0.583333,0.000015,20,539,4
50560,0,1,1,0,376890,376890,4,0.384615,0.483333,0,20,1301,4
78834,0,1,1,0,376890,376890,4,0.384615,0.483333,0,20,1302,4
93386,0,1,1,0,376890,376890,4,0.384615,0.483333,0,20,1303,4
24207,0,1,1,0,376890,376890,4,0.384615,0.483333,0,20,1304,4
40873,0,1,1,0,376890,376890,4,0.384615,0.483333,0,20,1305,4
52083,0,1,1,0,376890,376890,4,0.384615,0.483333,0,20,1306,4
83080,0,1,1,0,376890,376890,4,0.384615,0.483333,0,20,1307,4
80596,0,1,1,0,376890,376890,4,0.384615,0.483333,0,20,1308,4
84618,1,1,2,1427598,376890,1804488,4,0.384615,0.483333,0.000008,20,540,4
572,0,1,1,0,376890,376890,4,0.384615,0.483333,0,20,1309,4
54587,0,1,1,0,376890,376890,4,0.384615,0.483333,0,20,1310,4
52697,1,1,2,4558464,376890,4935354,4,0.384615,0.483333,0.000001,20,1311,4
56626,0,1,1,0,376890,376890,4,0.384615,0.483333,0,20,1312,4
98788,0,1,1,0,376891,376891,4,0.384615,0.483333,0,20,1313,4
44299,0,1,1,0,376891,376891,4,0.384615,0.483333,0,20,1314,4
82471,0,1,1,0,288956,288956,1,1,1,0,27,1316,263
77952,26,0,26,7512863,0,7512863,0,0,0,0,27,1315,263
7637,0,1,1,0,288956,288956,1,1,1,0,27,1317,263
39500,0,1,1,0,288956,288956,1,1,1,0,27,1318,263
42776,0,1,1,0,288956,288956,1,1,1,0,27,1319,263
75872,0,1,1,0,288956,288956,1,1,1,0,27,1320,263
93198,0,1,1,0,288956,288956,1,1,1,0,27,1321,263
97709,0,1,1,0,288956,288956,1,1,1,0,27,1322,263
22992,0,1,1,0,288956,288956,1,1,1,0,27,1323,263
98881,0,1,1,0,288956,288956,1,1,1,0,27,1324,263
71324,0,1,1,0,288956,288956,1,1,1,0,27,1325,263
1126,0,1,1,0,288956,288956,1,1,1,0,27,1326,263
51853,0,1,1,0,288956,288956,1,1,1,0,27,1327,263
60346,0,1,1,0,288956,288956,1,1,1,0,27,1328,263
89733,0,1,1,0,288956,288956,1,1,1,0,27,1329,263
56678,0,1,1,0,288956,288956,1,1,1,0,27,1330,263
33236,0,1,1,0,288956,288956,1,1,1,0,27,1331,263
40198,0,1,1,0,288956,288956,1,1,1,0,27,1332,263
9287,0,1,1,0,288956,288956,1,1,1,0,27,1333,263
1549,0,2,2,0,5228141,5228141,2,0.75,0.833333,0,27,1335,263
35428,0,1,1,0,288957,288957,1,1,1,0,27,1336,263
71059,1,1,2,4711577,288957,5000534,1,1,1,0,27,1337,263
51016,0,1,1,0,288957,288957,1,1,1,0,27,1338,263
41568,0,1,1,0,288957,288957,1,1,1,0,27,1339,263
16346,0,1,1,0,288957,288957,1,1,1,0,27,1340,263
75319,0,1,1,0,288957,288957,1,1,1,0,27,1341,263
50625,0,1,1,0,288957,288957,1,1,1,0,27,1342,263
75610,0,1,1,0,349000,349000,3,0.454545,0.533333,0,29,1343,14
89131,20,2,22,6980013,2550712,9530725,2,0.666667,0.75,0.000012,29,719,14
42988,0,1,1,0,349000,349000,3,0.454545,0.533333,0,29,1344,14
99078,0,1,1,0,349000,349000,3,0.454545,0.533333,0,29,1345,14
86998,0,1,1,0,349000,349000,3,0.454545,0.533333,0,29,1346,14
23147,0,1,1,0,349000,349000,3,0.454545,0.533333,0,29,1347,14
77645,0,1,1,0,349000,349000,3,0.454545,0.533333,0,29,1348,14
35651,0,1,1,0,349000,349000,3,0.454545,0.533333,0,29,1349,14
3854,1,1,2,4849662,349001,5198663,3,0.454545,0.533333,0.000002,29,720,14
4443,0,1,1,0,349001,349001,3,0.454545,0.533333,0,29,1350,14
58609,0,1,1,0,349001,349001,3,0.454545,0.533333,0,29,1351,14
9735,0,1,1,0,349001,349001,3,0.454545,0.533333,0,29,1352,14
43663,0,1,1,0,349001,349001,3,0.454545,0.533333,0,29,1353,14
66349,0,1,1,0,349001,349001,3,0.454545,0.533333,0,29,1354,14
23161,0,1,1,0,349001,349001,3,0.454545,0.533333,0,29,1355,14
26248,0,1,1,0,349001,349001,3,0.454545,0.533333,0,29,1356,14
59605,0,1,1,0,349001,349001,3,0.454545,0.533333,0,29,1357,14
98642,0,1,1,0,349001,349001,3,0.454545,0.533333,0,29,1358,14
93778,0,1,1,0,349001,349001,3,0.454545,0.533333,0,29,1359,14
88746,0,1,1,0,349001,349001,3,0.454545,0.533333,0,29,1360,14
75054,0,1,1,0,349001,349001,3,0.454545,0.533333,0,29,1361,14
53219,0,1,1,0,215499,215499,2,0.666667,0.75,0,27,1362,263
86903,27,1,28,5818480,3934608,9753088,1,1,1,0.000004,27,1138,263
50275,1,2,3,3334081,3486357,6820438,7,0.290323,0.454762,0.000001,27,1364,12
46184,0,1,1,0,215499,215499,2,0.666667,0.75,0,27,1365,263
78804,0,1,1,0,215499,215499,2,0.666667,0.75,0,27,1366,263
18690,0,1,1,0,215499,215499,2,0.666667,0.75,0,27,1367,263
46802,0,1,1,0,215499,215499,2,0.666667,0.75,0,27,1368,263
22049,0,2,2,0,520852,520852,2,0.75,0.833333,0,27,1370,263
85286,0,1,1,0,215499,215499,2,0.666667,0.75,0,27,1371,263
67817,0,1,1,0,215499,215499,2,0.666667,0.75,0,27,1372,263
51273,0,1,1,0,215499,215499,2,0.666667,0.75,0,27,1373,263
23801,0,1,1,0,215499,215499,2,0.666667,0.75,0,27,1374,263
63314,0,1,1,0,215499,215499,2,0.666667,0.75,0,27,1375,263
78644,0,1,1,0,215499,215499,2,0.666667,0.75,0,27,1376,263
79739,0,1,1,0,215499,215499,2,0.666667,0.75,0,27,1377,263
35926,1,1,2,3992582,215499,4208081,2,0.666667,0.75,0.000001,27,1378,263
86344,0,1,1,0,215499,215499,2,0.666667,0.75,0,27,1379,263
66835,0,1,1,0,215499,215499,2,0.666667,0.75,0,27,1380,263
10404,0,1,1,0,215499,215499,2,0.666667,0.75,0,27,1381,263
47413,0,1,1,0,215499,215499,2,0.666667,0.75,0,27,1382,263
100000,0,1,1,0,215499,215499,2,0.666667,0.75,0,27,1383,263
4348,0,1,1,0,215500,215500,2,0.666667,0.75,0,27,1384,263
2486,0,1,1,0,215500,215500,2,0.666667,0.75,0,27,1385,263
75059,0,1,1,0,215500,215500,2,0.666667,0.75,0,27,1386,263
25848,0,1,1,0,215500,215500,2,0.666667,0.75,0,27,1387,263
81680,0,1,1,0,215500,215500,2,0.666667,0.75,0,27,1388,263
55920,0,1,1,0,215500,215500,2,0.666667,0.75,0,27,1389,263
6285,0,1,1,0,386525,386525,1,1,1,0,50,1391,35
18941,20,0,20,7730518,0,7730518,0,0,0,0,50,1390,35
52830,0,1,1,0,386525,386525,1,1,1,0,50,1392,35
29188,0,1,1,0,386526,386526,1,1,1,0,50,1393,35
31821,0,1,1,0,386526,386526,1,1,1,0,50,1394,35
67272,0,1,1,0,386526,386526,1,1,1,0,50,1395,35
59142,0,1,1,0,386526,386526,1,1,1,0,50,1396,35
88826,0,1,1,0,386526,386526,1,1,1,0,50,1397,35
11058,0,1,1,0,386526,386526,1,1,1,0,50,1398,35
21206,0,1,1,0,386526,386526,1,1,1,0,50,1399,35
34047,0,1,1,0,386526,386526,1,1,1,0,50,1400,35
45667,0,1,1,0,386526,386526,1,1,1,0,50,1401,35
87623,0,1,1,0,386526,386526,1,1,1,0,50,1402,35
87578,0,1,1,0,386526,386526,1,1,1,0,50,1403,35
62587,0,1,1,0,386526,386526,1,1,1,0,50,1404,35
51916,0,1,1,0,386526,386526,1,1,1,0,50,1405,35
66755,0,1,1,0,386526,386526,1,1,1,0,50,1406,35
37661,0,1,1,0,386526,386526,1,1,1,0,50,1407,35
83585,0,1,1,0,386526,386526,1,1,1,0,50,1408,35
71048,0,1,1,0,386526,386526,1,1,1,0,50,1409,35
79112,0,1,1,0,386526,386526,1,1,1,0,50,1410,35
9373,0,2,2,0,5136128,5136128,2,0.75,0.833333,0,51,1414,452
86839,16,0,16,7651121,0,7651121,0,0,0,0,51,1413,452
85972,0,1,1,0,478195,478195,1,1,1,0,51,1415,452
65676,0,1,1,0,478195,478195,1,1,1,0,51,1416,452
95970,0,1,1,0,478195,478195,1,1,1,0,51,1417,452
43742,0,1,1,0,478195,478195,1,1,1,0,51,1418,452
68061,0,1,1,0,478195,478195,1,1,1,0,51,1419,452
43372,0,1,1,0,478195,478195,1,1,1,0,51,1420,452
23506,0,1,1,0,478195,478195,1,1,1,0,51,1421,452
75295,0,1,1,0,478195,478195,1,1,1,0,51,1422,452
44499,0,1,1,0,478195,478195,1,1,1,0,51,1423,452
26220,0,1,1,0,478195,478195,1,1,1,0,51,1424,452
239,0,1,1,0,478195,478195,1,1,1,0,51,1425,452
58473,0,1,1,0,478195,478195,1,1,1,0,51,1426,452
46161,0,1,1,0,478195,478195,1,1,1,0,51,1427,452
17130,0,1,1,0,478195,478195,1,1,1,0,51,1428,452
59524,0,1,1,0,478196,478196,1,1,1,0,51,1429,452
89495,0,1,1,0,226478,226478,1,1,1,0,52,1431,391
42168,28,0,28,6341411,0,6341411,0,0,0,0,52,1430,391
70669,0,2,2,0,1851306,1851306,2,0.75,0.833333,0,52,1434,391
4474,0,1,1,0,226479,226479,1,1,1,0,52,1435,391
80584,0,1,1,0,226479,226479,1,1,1,0,52,1436,391
84640,0,1,1,0,226479,226479,1,1,1,0,52,1437,391
32144,0,1,1,0,226479,226479,1,1,1,0,52,1438,391
5185,0,1,1,0,226479,226479,1,1,1,0,52,1439,391
70960,0,1,1,0,226479,226479,1,1,1,0,52,1440,391
14355,0,1,1,0,226479,226479,1,1,1,0,52,1441,391
52112,0,1,1,0,226479,226479,1,1,1,0,52,1442,391
5128,0,1,1,0,226479,226479,1,1,1,0,52,1443,391
73501,0,1,1,0,226479,226479,1,1,1,0,52,1444,391
9232,0,1,1,0,226479,226479,1,1,1,0,52,1445,391
226,0,1,1,0,226479,226479,1,1,1,0,52,1446,391
10195,0,1,1,0,226479,226479,1,1,1,0,52,1447,391
49635,0,1,1,0,226479,226479,1,1,1,0,52,1448,391
71600,0,1,1,0,226479,226479,1,1,1,0,52,1449,391
47522,1,1,2,652264,226479,878743,1,1,1,0,52,1450,391
78150,0,1,1,0,226479,226479,1,1,1,0,52,1451,391
59800,0,1,1,0,226479,226479,1,1,1,0,52,1452,391
6953,0,1,1,0,226479,226479,1,1,1,0,52,1453,391
26096,0,1,1,0,226479,226479,1,1,1,0,52,1454,391
33510,0,1,1,0,226479,226479,1,1,1,0,52,1455,391
67834,0,1,1,0,226479,226479,1,1,1,0,52,1456,391
12431,0,1,1,0,226479,226479,1,1,1,0,52,1457,391
14309,0,1,1,0,226479,226479,1,1,1,0,52,1458,391
73320,0,1,1,0,226479,226479,1,1,1,0,52,1459,391
53121,0,1,1,0,226479,226479,1,1,1,0,52,1460,391
3821,0,1,1,0,361845,361845,2,0.666667,0.75,0,31,1462,17
73055,22,1,23,8776812,655907,9432719,1,1,1,0.000003,31,1461,17
89816,0,1,1,0,361845,361845,2,0.666667,0.75,0,31,1463,17
81540,0,1,1,0,361845,361845,2,0.666667,0.75,0,31,1464,17
10402,0,1,1,0,361845,361845,2,0.666667,0.75,0,31,1465,17
36990,0,1,1,0,361845,361845,2,0.666667,0.75,0,31,1466,17
63802,0,1,1,0,361845,361845,2,0.666667,0.75,0,31,1467,17
23082,0,1,1,0,361845,361845,2,0.666667,0.75,0,31,1468,17
11910,0,1,1,0,361845,361845,2,0.666667,0.75,0,31,1469,17
99260,0,1,1,0,361845,361845,2,0.666667,0.75,0,31,1470,17
12887,0,1,1,0,361845,361845,2,0.666667,0.75,0,31,1471,17
81705,0,1,1,0,361845,361845,2,0.666667,0.75,0,31,1472,17
40037,0,1,1,0,361845,361845,2,0.666667,0.75,0,31,1473,17
52430,0,1,1,0,361845,361845,2,0.666667,0.75,0,31,1474,17
26886,0,1,1,0,361845,361845,2,0.666667,0.75,0,31,1475,17
30057,0,1,1,0,361846,361846,2,0.666667,0.75,0,31,1476,17
97808,0,1,1,0,361846,361846,2,0.666667,0.75,0,31,1477,17
57246,0,2,2,0,554813,554813,2,0.75,0.833333,0,31,1479,17
63442,0,1,1,0,361846,361846,2,0.666667,0.75,0,31,1480,17
28552,0,1,1,0,361846,361846,2,0.666667,0.75,0,31,1481,17
90899,0,1,1,0,361846,361846,2,0.666667,0.75,0,31,1482,17
77466,0,1,1,0,361846,361846,2,0.666667,0.75,0,31,1483,17
97143,0,1,1,0,2011892,2011892,1,1,1,0,53,1485,36
42594,3,0,3,6035677,0,6035677,0,0,0,0,53,1484,36
99212,0,1,1,0,2011892,2011892,1,1,1,0,53,1486,36
14095,0,1,1,0,2011893,2011893,1,1,1,0,53,1487,36
8956,0,1,1,0,316128,316128,1,1,1,0,54,1489,348
51149,22,0,22,6954831,0,6954831,0,0,0,0,54,1488,348
23219,0,1,1,0,316128,316128,1,1,1,0,54,1490,348
16917,0,1,1,0,316128,316128,1,1,1,0,54,1491,348
42439,0,1,1,0,316128,316128,1,1,1,0,54,1492,348
2896,0,1,1,0,316128,316128,1,1,1,0,54,1493,348
68239,0,1,1,0,316128,316128,1,1,1,0,54,1494,348
3529,0,1,1,0,316128,316128,1,1,1,0,54,1495,348
65351,0,1,1,0,316129,316129,1,1,1,0,54,1496,348
246,0,1,1,0,316129,316129,1,1,1,0,54,1497,348
8822,0,1,1,0,316129,316129,1,1,1,0,54,1498,348
41031,0,1,1,0,316129,316129,1,1,1,0,54,1499,348
6120,0,1,1,0,316129,316129,1,1,1,0,54,1500,348
22046,0,2,2,0,2061317,2061317,1,1,1,0,54,1502,348
46198,0,1,1,0,316129,316129,1,1,1,0,54,1503,348
19397,0,1,1,0,316129,316129,1,1,1,0,54,1504,348
1650,0,1,1,0,316129,316129,1,1,1,0,54,1505,348
12013,0,1,1,0,316129,316129,1,1,1,0,54,1506,348
4530,0,1,1,0,316129,316129,1,1,1,0,54,1507,348
46889,0,1,1,0,316129,316129,1,1,1,0,54,1508,348
26364,0,1,1,0,316129,316129,1,1,1,0,54,1509,348
48021,0,1,1,0,316129,316129,1,1,1,0,54,1510,348
40267,0,1,1,0,316129,316129,1,1,1,0,54,1511,348
15746,0,1,1,0,274712,274712,1,1,1,0,0,1513,311
83790,29,0,29,11860970,0,11860970,0,0,0,0,0,1512,311
15100,0,1,1,0,274712,274712,1,1,1,0,0,1514,311
58428,0,1,1,0,274712,274712,1,1,1,0,0,1515,311
61733,0,1,1,0,274712,274712,1,1,1,0,0,1516,311
85462,0,1,1,0,274713,274713,1,1,1,0,0,1517,311
6281,0,1,1,0,274713,274713,1,1,1,0,0,1518,311
26416,0,1,1,0,274713,274713,1,1,1,0,0,1519,311
49391,0,1,1,0,274713,274713,1,1,1,0,0,1520,311
63679,0,1,1,0,274713,274713,1,1,1,0,0,1521,311
56410,0,1,1,0,274713,274713,1,1,1,0,0,1522,311
9277,0,1,1,0,274713,274713,1,1,1,0,0,1523,311
29754,0,1,1,0,274713,274713,1,1,1,0,0,1524,311
26579,0,1,1,0,274713,274713,1,1,1,0,0,1525,311
26448,0,1,1,0,274713,274713,1,1,1,0,0,1526,311
8654,0,1,1,0,274713,274713,1,1,1,0,0,1527,311
52096,0,1,1,0,274713,274713,1,1,1,0,0,1528,311
99754,0,1,1,0,274713,274713,1,1,1,0,0,1529,311
14613,0,1,1,0,274713,274713,1,1,1,0,0,1530,311
24405,0,1,1,0,274713,274713,1,1,1,0,0,1531,311
20261,0,1,1,0,274713,274713,1,1,1,0,0,1532,311
15988,0,1,1,0,274713,274713,1,1,1,0,0,1533,311
59891,0,1,1,0,274713,274713,1,1,1,0,0,1534,311
78832,0,1,1,0,274713,274713,1,1,1,0,0,1535,311
9614,0,1,1,0,274713,274713,1,1,1,0,0,1536,311
88290,0,1,1,0,274713,274713,1,1,1,0,0,1537,311
77370,0,1,1,0,274713,274713,1,1,1,0,0,1538,311
58669,0,1,1,0,274713,274713,1,1,1,0,0,1539,311
728,0,1,1,0,274713,274713,1,1,1,0,0,1540,311
64353,0,1,1,0,1310436,1310436,1,1,1,0,55,1542,37
74713,6,0,6,7862620,0,7862620,0,0,0,0,55,1541,37
17894,0,1,1,0,1310436,1310436,1,1,1,0,55,1543,37
40237,0,1,1,0,1310437,1310437,1,1,1,0,55,1544,37
58854,0,1,1,0,1310437,1310437,1,1,1,0,55,1545,37
56874,0,1,1,0,1310437,1310437,1,1,1,0,55,1546,37
52734,0,1,1,0,1310437,1310437,1,1,1,0,55,1547,37
32713,0,1,1,0,445248,445248,2,0.666667,0.75,0,56,1550,362
77508,17,1,18,7569224,3204700,10773924,1,1,1,0.000002,56,1549,362
71486,0,1,1,0,445248,445248,2,0.666667,0.75,0,56,1551,362
20358,0,1,1,0,445248,445248,2,0.666667,0.75,0,56,1552,362
77549,0,1,1,0,445248,445248,2,0.666667,0.75,0,56,1553,362
92740,0,1,1,0,445248,445248,2,0.666667,0.75,0,56,1554,362
37414,0,1,1,0,445248,445248,2,0.666667,0.75,0,56,1555,362
48631,0,1,1,0,445248,445248,2,0.666667,0.75,0,56,1556,362
58492,0,1,1,0,445248,445248,2,0.666667,0.75,0,56,1557,362
71160,0,1,1,0,445248,445248,2,0.666667,0.75,0,56,1558,362
57896,0,1,1,0,445249,445249,2,0.666667,0.75,0,56,1559,362
22313,0,1,1,0,445249,445249,2,0.666667,0.75,0,56,1560,362
80105,0,1,1,0,445249,445249,2,0.666667,0.75,0,56,1561,362
76977,0,1,1,0,445249,445249,2,0.666667,0.75,0,56,1562,362
90128,0,1,1,0,445249,445249,2,0.666667,0.75,0,56,1563,362
41512,0,1,1,0,445249,445249,2,0.666667,0.75,0,56,1564,362
69445,0,1,1,0,445249,445249,2,0.666667,0.75,0,56,1565,362
99359,0,1,1,0,445249,445249,2,0.666667,0.75,0,56,1566,362
89799,0,1,1,0,281506,281506,1,1,1,0,33,1567,308
95498,29,0,29,11293258,0,11293258,0,0,0,0,33,854,308
8439,0,1,1,0,281506,281506,1,1,1,0,33,1568,308
60722,0,1,1,0,281506,281506,1,1,1,0,33,1569,308
59359,0,1,1,0,281506,281506,1,1,1,0,33,1570,308
56249,0,1,1,0,281506,281506,1,1,1,0,33,1571,308
60661,0,1,1,0,281506,281506,1,1,1,0,33,1572,308
6752,0,1,1,0,281506,281506,1,1,1,0,33,1573,308
73912,0,1,1,0,281506,281506,1,1,1,0,33,1574,308
65179,0,1,1,0,281506,281506,1,1,1,0,33,1575,308
14146,0,1,1,0,281506,281506,1,1,1,0,33,1576,308
14092,0,1,1,0,281506,281506,1,1,1,0,33,1577,308
862,0,1,1,0,281506,281506,1,1,1,0,33,1578,308
28267,0,1,1,0,281506,281506,1,1,1,0,33,1579,308
51514,0,1,1,0,281506,281506,1,1,1,0,33,1580,308
14126,0,1,1,0,281506,281506,1,1,1,0,33,1581,308
53999,0,1,1,0,281506,281506,1,1,1,0,33,1582,308
95231,0,1,1,0,281506,281506,1,1,1,0,33,1583,308
25156,0,1,1,0,281506,281506,1,1,1,0,33,1584,308
95979,0,1,1,0,281507,281507,1,1,1,0,33,1585,308
71687,0,1,1,0,281507,281507,1,1,1,0,33,1586,308
66923,0,1,1,0,281507,281507,1,1,1,0,33,1587,308
5780,0,1,1,0,281507,281507,1,1,1,0,33,1588,308
84359,0,1,1,0,281507,281507,1,1,1,0,33,1589,308
82135,0,1,1,0,281507,281507,1,1,1,0,33,1590,308
15214,1,1,2,4290973,281507,4572480,1,1,1,0,33,1591,308
4986,0,1,1,0,281507,281507,1,1,1,0,33,1592,308
89938,0,1,1,0,281507,281507,1,1,1,0,33,1593,308
8764,0,1,1,0,2124536,2124536,1,1,1,0,57,1595,38
60280,1,0,1,2124536,0,2124536,0,0,0,0,57,1594,38
76487,0,1,1,0,3973331,3973331,1,1,1,0,58,1597,39
57212,1,0,1,3973331,0,3973331,0,0,0,0,58,1596,39
37401,0,1,1,0,4689663,4689663,1,1,1,0,59,1599,40
37131,1,0,1,4689663,0,4689663,0,0,0,0,59,1598,40
5490,0,1,1,0,6080470,6080470,1,1,1,0,0,1600,121
51446,2,0,2,10348551,0,10348551,0,0,0,0,0,275,121
4859,0,1,1,0,277215,277215,1,1,1,0,60,1602,41
19283,1,0,1,277215,0,277215,0,0,0,0,60,1601,41
13983,0,1,1,0,4793288,4793288,1,1,1,0,61,1604,42
54664,1,0,1,4793288,0,4793288,0,0,0,0,61,1603,42
41370,1,1,2,5178964,6531605,11710569,1,1,1,0.000001,17,465,67
78452,1,0,1,6531605,0,6531605,0,0,0,0,17,464,67
44836,0,1,1,0,1893610,1893610,1,1,1,0,62,1606,43
49597,1,0,1,1893610,0,1893610,0,0,0,0,62,1605,43
19236,0,1,1,0,1457754,1457754,1,1,1,0,63,1608,44
29620,1,0,1,1457754,0,1457754,0,0,0,0,63,1607,44
11620,1,2,3,3606548,9615500,13222048,3,0.432692,0.462963,0.000006,7,1610,45
41819,1,1,2,6086012,4007857,10093869,2,0.516129,0.53125,0.000004,7,1609,45
16286,0,1,1,0,2501756,2501756,1,1,1,0,11,1611,246
27507,0,1,1,0,1262145,1262145,4,0.4,0.520833,0,17,1613,67
80925,1,1,2,1262145,4775669,6037814,3,0.5,0.611111,0,17,1612,67
23347,0,1,1,0,980693,980693,1,1,1,0,64,1615,46
54049,1,0,1,980693,0,980693,0,0,0,0,64,1614,46
29492,2,1,3,9027093,1335905,10362998,1,1,1,0,13,349,221
43138,1,0,1,1335905,0,1335905,0,0,0,0,13,348,221
39266,1,1,2,6445058,2405323,8850381,1,1,1,0,2,486,211
82238,1,0,1,2405323,0,2405323,0,0,0,0,2,485,211
94234,0,1,1,0,1735501,1735501,1,1,1,0,65,1617,47
25797,1,0,1,1735501,0,1735501,0,0,0,0,65,1616,47
61010,0,1,1,0,4708816,4708816,1,1,1,0,66,1619,48
28003,1,0,1,4708816,0,4708816,0,0,0,0,66,1618,48
95582,0,1,1,0,5458852,5458852,1,1,1,0,67,1621,49
96373,1,0,1,5458852,0,5458852,0,0,0,0,67,1620,49
97892,0,1,1,0,6194378,6194378,1,1,1,0,68,1623,50
34278,1,0,1,6194378,0,6194378,0,0,0,0,68,1622,50
12652,0,1,1,0,5644467,5644467,2,0.666667,0.75,0,7,1625,45
94211,1,1,2,5644467,2609475,8253942,1,1,1,0,7,1624,45
51792,0,1,1,0,567299,567299,1,1,1,0,69,1627,51
52614,1,0,1,567299,0,567299,0,0,0,0,69,1626,51
29947,0,1,1,0,1153116,1153116,1,1,1,0,70,1629,52
29996,1,0,1,1153116,0,1153116,0,0,0,0,70,1628,52
18803,0,1,1,0,6375559,6375559,1,1,1,0,71,1631,53
7426,1,0,1,6375559,0,6375559,0,0,0,0,71,1630,53
31287,0,1,1,0,266502,266502,1,1,1,0,72,1633,54
85814,1,0,1,266502,0,266502,0,0,0,0,72,1632,54
16409,0,1,1,0,4478012,4478012,1,1,1,0,73,1635,55
32349,1,0,1,4478012,0,4478012,0,0,0,0,73,1634,55
33979,0,1,1,0,1030238,1030238,1,1,1,0,74,1637,56
40273,1,0,1,1030238,0,1030238,0,0,0,0,74,1636,56
93407,0,1,1,0,3478319,3478319,1,1,1,0,75,1639,57
56028,1,0,1,3478319,0,3478319,0,0,0,0,75,1638,57
70010,0,2,2,0,11692884,11692884,1,1,1,0,76,1642,104
37329,1,0,1,4813926,0,4813926,0,0,0,0,76,1641,104
66916,0,1,1,0,3424435,3424435,1,1,1,0,77,1644,58
54497,1,0,1,3424435,0,3424435,0,0,0,0,77,1643,58
62348,0,3,3,0,18340853,18340853,2,0.534884,0.565217,0,0,1646,123
17345,1,0,1,6421415,0,6421415,0,0,0,0,0,1645,123
93710,0,2,2,0,7452576,7452576,3,0.555556,0.666667,0,78,1652,162
45806,1,1,2,3012335,1796475,4808810,2,0.666667,0.75,0,78,1651,162
